movie_title,year,genre,combined_rating,total_popularity
tekkonkinkreet (tekkon kinkurîto),2006,Crime,10.0,4
tekkonkinkreet (tekkon kinkurîto),2006,Fantasy,10.0,4
teknolust,2002,Comedy,4.0,1
teknolust,2002,Drama,4.0,1
teknolust,2002,Romance,4.0,1
teknolust,2002,Sci-Fi,4.0,1
telephone book the movie,2011,Comedy,1.9,14
tell me,2022,Drama,6.4,8
tell me a creepy story,2023,Horror,4.3,391
tell me tonight,1932,Comedy,6.0,80
tell no one (ne le dis à personne),2006,Crime,8.0,3
tell no one (ne le dis à personne),2006,Drama,8.0,3
tell no one (ne le dis à personne),2006,Mystery,8.0,3
tell no one (ne le dis à personne),2006,Thriller,8.0,3
tellement proches,2009,"Comedy,Drama",6.4,1782
telling tales,1978,Drama,6.3,21
telling tales,2015,"Comedy,Fantasy,Romance",7.3,17022
tellur aliens,2016,"Adventure,Animation,Comedy",4.4,103
telma demain,2005,Drama,6.4,17
temem bilakis,1963,"Adventure,Comedy",4.3,8
temno,1951,"Drama,History",5.1,20
temperate zone,1970,Drama,6.0,20
tempest,2012,"Documentary,Drama",3.8,10
tempest storm,2016,Documentary,6.9,63
temple of trust,2009,Drama,5.3,8
tempos,2020,"Biography,Documentary,Music",6.4,53
temptation,1946,"Drama,Film-Noir,Thriller",6.5,427
temptation,1957,Comedy,6.8,63
temptation,2018,Drama,6.6,59
temptation in the summer wind,1972,Comedy,7.7,27
temptress moon (feng yue),1996,Romance,6.0,1
ten benny,1995,Drama,5.7,419
ten cents a dance,1931,"Crime,Drama,Romance",6.5,1071
"ten commandments, the",1956,Adventure,6.0,4
"ten commandments, the",1956,Drama,6.0,4
ten days,1925,"Action,Comedy,Horror",3.6,22
ten days to tulara,1958,"Action,Adventure,Western",5.1,144
ten dead men,2008,"Action,Crime,Thriller",3.4,705
ten doors,2022,Thriller,4.7,62
ten hundred kings,2000,\N,6.9,23
ten inch hero,2007,"Comedy,Drama,Romance",7.3,13733
ten nights of dreams,2006,Fantasy,6.3,471
ten scars make a man,1924,"Action,Adventure",3.0,24
ten thousand bedrooms,1957,"Comedy,Musical,Romance",5.6,587
ten tricks,2022,"Comedy,Drama",3.8,137
"ten, the",2007,Comedy,9.0,1
tenacious ghost,2015,Comedy,4.7,49
tenacity and gratitude: the frank cotolo story,2014,"Biography,Comedy,Documentary",8.1,13
tenchi muyô! in love,1996,Animation,10.0,1
tenchi muyô! in love,1996,Comedy,10.0,1
tender loving care,1973,"Drama,Thriller",4.4,91
tender moment,1968,Drama,6.8,225
tenebre,1982,Horror,1.0,2
tenebre,1982,Mystery,1.0,2
tenebre,1982,Thriller,1.0,2
tenement,1985,"Action,Crime,Horror",5.5,1107
tenets of the maladjusted,2020,"Comedy,Drama",7.2,278
tengamos la fiesta en paz,2021,"Comedy,Family,Musical",5.4,110
tengoku no taizai,1992,"Crime,Drama,Romance",5.6,27
tengu-tô,1969,"Drama,War",6.6,84
teni,1953,"Drama,Romance",5.2,10
tennessee gothic,2019,"Comedy,Horror",5.4,212
tennessee's partner,1955,"Action,Drama,Romance",6.4,794
tenohira no shôsetsu,2009,Drama,5.4,16
tense moments with great authors,1922,\N,6.8,8
tenshi no wakemae,1995,\N,7.5,10
tensione superficiale,2019,Drama,6.1,76
tentacles of the north,1926,"Action,Adventure",4.6,39
tentazione,1987,"Drama,Thriller",4.6,91
tenth avenue kid,1938,"Crime,Drama",5.3,36
tenth day evening,2008,"Drama,War",3.5,13
teoriya zapoya,2003,Comedy,6.0,269
teppôdama no bigaku,1973,\N,7.0,53
tequila body shots,1999,"Comedy,Horror,Thriller",3.5,410
tequila sunrise,1988,Action,6.0,13
tequila sunrise,1988,Drama,6.0,13
tequila sunrise,1988,Romance,6.0,13
tequila sunrise,1988,Thriller,6.0,13
tera venuka,2021,Drama,3.8,6
tere mere beech mein,1984,"Comedy,Drama,Romance",6.5,35
terima kasih emak terima kasih abah,2021,"Drama,Family",8.8,15
terminal,2018,"Drama,Mystery",7.4,25
terminal legacy,2012,"Action,Drama,Sci-Fi",6.1,73
terminal velocity,1994,Action,6.0,6
terminal velocity,1994,Mystery,6.0,6
terminal velocity,1994,Thriller,6.0,6
terminator genisys,2015,Action,5.0,9
terminator genisys,2015,Adventure,5.0,9
terminator genisys,2015,Sci-Fi,5.0,9
terminator genisys,2015,Thriller,5.0,9
terminator salvation,2009,Action,7.0,18
terminator salvation,2009,Adventure,7.0,18
terminator salvation,2009,Sci-Fi,7.0,18
terminator salvation,2009,Thriller,7.0,18
terminator woman,1993,Action,4.0,300
terra madre,1931,Drama,6.8,71
terra madre,2009,Documentary,6.9,109
terra nova,1998,Drama,6.1,39
terraforma,2024,Documentary,7.9,13
territorio,2016,\N,7.1,16
terror at black tree forest,2010,Horror,2.5,71
terror island,1920,"Action,Adventure,Horror",5.4,266
terror talk,2018,Horror,3.1,138
terror trail,1946,"Drama,Western",6.3,70
terry,2011,"Crime,Drama",4.6,356
terry in trumpland,2024,Drama,5.4,11
tertium non datur,2010,Drama,5.4,23
tesoro mío,2000,"Drama,Mystery",6.5,56
"testament of dr. mabuse, the (das testament des dr. mabuse)",1933,Crime,8.0,1
"testament of dr. mabuse, the (das testament des dr. mabuse)",1933,Horror,8.0,1
"testament of dr. mabuse, the (das testament des dr. mabuse)",1933,Mystery,8.0,1
"testament of dr. mabuse, the (das testament des dr. mabuse)",1933,Thriller,8.0,1
testosterone: volume two,2018,Drama,5.6,12
tethered,2016,Thriller,5.9,56
tetrad iz sozhzhyonnovo getto,2011,"Documentary,Drama,History",6.6,11
tetragrammaton,2017,Animation,6.9,18
tetro rouge,2015,"Action,Adventure",7.0,16
teufel im fleisch,1964,\N,6.0,21
tevya,1939,Drama,6.9,416
texas,1941,Western,6.7,1493
texas,2005,Drama,5.8,299
texas - doc snyder hält die welt in atem,1993,Comedy,9.0,1
texas - doc snyder hält die welt in atem,1993,Western,9.0,1
"texas chainsaw massacre 2, the",1986,Horror,6.0,3
"texas chainsaw massacre, the",1974,Horror,10.0,20
texas chainsaw massacre: the next generation (a.k.a. the return of the texas chainsaw massacre),1994,Horror,6.0,1
texas cyclone,1932,"Drama,Western",5.9,457
texas death trippin',2019,"Comedy,Horror",2.0,170
texas night train,2001,Horror,6.3,19
texas rangers,2001,Adventure,4.0,1
texas rangers,2001,Western,4.0,1
texas trail,1937,"Drama,Western",6.4,234
tezgah,2024,"Comedy,Thriller",5.4,79
tezhongbing guilai zhi juedi yingjiu 5,2021,Action,6.3,73
tezhongbingguilai 2,2019,"Action,Crime",9.4,8
thaamb lakshmi kunku lavatey,1967,\N,6.3,8
thacholi othenan,1964,\N,6.6,14
thaen,2021,Drama,8.0,665
thais,1984,"Drama,Romance",5.3,80
thalaivan,1970,Drama,7.8,17
thalamelam,2004,Comedy,3.6,17
thallana,2013,Drama,7.1,43
thamasoma jyothirgamaya,2021,"Drama,Romance",8.0,2167
thambi,2019,"Action,Drama,Thriller",6.7,2821
thames film,1987,Documentary,7.9,24
thamilarasan,2023,"Action,Crime,Drama",4.3,254
thangamana purusan,1989,Drama,5.3,11
thanimai,2019,Drama,5.1,25
thank heaven,2001,Comedy,4.6,197
thank you,1925,"Comedy,Drama,Romance",4.5,57
thank you,2013,Crime,5.3,88
thank you and good night,1991,Documentary,7.6,115
thank you brother!,2021,Thriller,5.8,276
thank you for having me,2023,Comedy,7.7,6
thank you for smoking,2006,Comedy,9.0,36
thank you for smoking,2006,Drama,9.0,36
thank you new york,2009,"Comedy,Drama,Romance",7.9,8
"thank you, amelia earhart",2023,Drama,8.2,13
thanka bhasma kuriyitta thamburatty,2019,Comedy,6.1,8
thanks for the gesture,2000,\N,5.8,31
thanks to your noble shadow,2016,"Biography,Documentary,History",9.2,7
thanksgiving with the carters 2: second helping,2021,Comedy,4.1,16
that certain thing,1928,"Comedy,Drama,Romance",6.2,340
that demon within,2014,Crime,4.0,1
that demon within,2014,Thriller,4.0,1
"that eye, the sky",1994,"Drama,Fantasy",5.5,115
"that guy loves me, am i supposed to believe that?",1969,Comedy,4.0,52
that happy couple,1951,Comedy,6.7,469
that kind of girl,1963,Drama,5.3,176
that kind of woman,1959,"Drama,Romance,War",6.1,743
that lady from peking,1971,"Crime,Drama",6.0,43
that lucky stiff,1980,"Adult,Comedy",6.1,48
"that moment, my heart cried",2019,Drama,3.6,51
that munchhausen,1979,Comedy,9.0,1
that munchhausen,1979,Drama,9.0,1
that munchhausen,1979,Fantasy,9.0,1
that night in varennes,1982,"Drama,History",7.2,2633
that old feeling,1997,"Comedy,Romance",6.1,4152
that one amazing movie,2020,Comedy,6.9,21
that orchestra with the broken instruments,2021,Documentary,8.2,20
that sugar film,2014,Documentary,9.0,1
that sweet word: liberty!,1972,"Drama,Thriller",6.6,75
that texas jamboree,1946,"Musical,Western",5.7,58
that the women live,2002,Documentary,7.7,8
that thing called tanga na,2016,Comedy,3.3,66
that thing you do!,1996,Comedy,8.0,42
that thing you do!,1996,Drama,8.0,42
that vital organ,1991,\N,7.1,28
that was our rommel,1953,"Documentary,War",7.9,20
that wasn't supposed to happen,2019,Comedy,6.4,7
that way madness lies...,2018,"Documentary,Drama",7.0,72
that weekend,2021,Drama,5.2,21
that's action,1977,Documentary,3.2,134
that's entertainment! iii,1994,"Documentary,Family,Musical",7.5,1831
that's life,1951,"Drama,Family",7.3,12
that's livin': the zora neale hurston story,2008,\N,8.0,9
that's my boy,2012,Comedy,8.0,3
that's not my dog!,2018,Comedy,6.0,285
that's the way of the world,1975,"Drama,Music",6.1,409
that's what she said,2012,Comedy,3.9,741
that's what you do when you fall in love,1931,"Drama,Romance",4.7,8
that's wild,2020,Documentary,8.1,70
thathayya premaleelalu,1980,"Comedy,Family",4.7,14
thayilla pillai,1961,\N,6.1,11
thazampoo,1965,\N,6.3,10
the 12 day smile,2011,Horror,5.2,8
the 13th man,1937,"Crime,Mystery,Romance",5.7,164
the 14th daughter of hsin family,1981,"Drama,History,Horror",5.8,8
the 14th february & beyond,2020,Documentary,8.9,770
the 18 bronzemen,1975,"Action,Drama,War",6.3,507
the 2019 world series,2019,"Documentary,Sport",7.6,13
the 24 hour woman,1999,Comedy,5.3,484
the 24th,2020,"Drama,History",6.5,1171
the 28th day: the wrath of steph,2013,"Comedy,Horror",4.5,41
the 28th instance of june 1914 10:50 a.m.,1998,Documentary,8.1,19
the 300 year weekend,1971,Drama,5.4,29
the 39 steps,1959,"Comedy,Crime,Drama",6.6,2551
the 3rd voice,1960,"Crime,Drama,Thriller",6.7,231
the 420 movie,2009,Comedy,4.5,20
the 5 powers,2016,"Animation,Documentary,Drama",8.0,9
the 50,2022,Documentary,9.6,30
the 5th wave,2016,Adventure,7.0,2
the 5th wave,2016,Sci-Fi,7.0,2
the 5th wave,2016,Thriller,7.0,2
the 72 desperate rebels,1978,"Action,Drama",5.7,83
the 9th life of louis drax,2016,"Drama,Mystery,Thriller",6.3,15481
the 9th precinct,2019,"Action,Crime,Drama",5.6,688
the a plate,2011,"Comedy,Romance",4.7,87
the abandoned children,1975,Documentary,7.3,19
the abductors,1957,"Crime,Drama,Film-Noir",5.4,52
the abolitionists,2016,"Crime,Documentary,Drama",7.6,150
the abortionist,2019,"Crime,Drama",6.4,34
the absent minded professor,1961,"Comedy,Family,Sci-Fi",6.7,9628
the absent stone,2013,"Adventure,Documentary,Drama",6.7,47
the abstract heart,2015,"Drama,Horror,Romance",7.8,24
the abyss rescue,2023,Action,6.7,84
the accompanist,2019,"Drama,Fantasy,Music",4.0,214
the accountant,2016,Crime,7.0,6
the accountant,2016,Drama,7.0,6
the accountant,2016,Thriller,7.0,6
the accursed,2022,Horror,4.2,1664
the acrobat,2019,Drama,5.9,998
the acting class,2017,Documentary,8.5,8
the actor,2018,"Comedy,Crime,Drama",6.0,100
the adderall diaries,2015,Action,4.55,6360
the adderall diaries,2015,Drama,4.55,6360
the adderall diaries,2015,Thriller,4.55,6360
the admiral: roaring currents,2014,"Action,History,War",7.1,13617
the adults in the room,2010,"Comedy,Documentary,Drama",6.7,60
the adventure of faustus bidgood,1986,Comedy,7.3,75
the adventurer,1927,"Action,Adventure,Romance",4.9,32
the adventurers,1995,"Action,Drama",6.0,499
the adventures of black feather,1995,Adventure,6.2,13
the adventures of breastman,1992,Adult,8.5,18
the adventures of don coyote,1947,Western,6.5,33
the adventures of flash beaver,1972,"Comedy,Fantasy",5.3,23
the adventures of jane,1949,Comedy,3.7,131
the adventures of jody shanan,1978,Family,4.3,19
the adventures of mickey matson and the copperhead treasure,2012,"Adventure,Comedy,Family",4.9,802
the adventures of paul and marian,2014,"Comedy,Musical,Romance",6.6,10
the adventures of pinocchio,1947,"Adventure,Comedy,Family",5.4,67
the adventures of prince achmed,1926,"Adventure,Animation,Drama",7.8,7256
the adventures of robinson crusoe,1922,Adventure,6.3,31
the adventures of roborex,2014,"Family,Sci-Fi",5.1,331
the adventures of scaramouche,1963,Adventure,6.0,136
the adventures of sherlock holmes and doctor watson: the hunt for the tiger,1980,(no genres listed),9.0,1
the adventures of sherlock holmes and doctor watson: the treasures of agra,1983,Crime,10.0,1
the adventures of sherlock holmes and doctor watson: the treasures of agra,1983,Mystery,10.0,1
the adventures of sherlock holmes and dr. watson: the hound of the baskervilles,1981,Crime,8.0,1
the adventures of sherlock holmes and dr. watson: the hound of the baskervilles,1981,Mystery,8.0,1
the adventures of sinbad,2013,Animation,8.0,15
the adventures of the masked phantom,1939,Western,4.8,47
the adventures of the prince and the pauper,1969,"Family,Fantasy",6.4,20
the adventures of the three reporters,1926,"Adventure,Comedy,Crime",6.9,362
the aerial,2007,"Drama,Fantasy,Sci-Fi",7.3,4790
the affair,1967,"Drama,Romance",7.3,457
the african twintowers,2008,Documentary,6.4,31
the afterlife investigations: the scole experiments,2011,Documentary,6.3,16
the age of adaline,2015,"Drama,Fantasy,Romance",7.2,218620
the age of genesis,2020,Sci-Fi,9.0,7
the age of irreverence,2000,"Action,Crime",5.0,9
the age of love,2014,"Documentary,Romance",7.6,29
the aggression scale,2012,"Action,Crime,Thriller",5.9,3575
the agony and fury of hermano puli,2016,History,6.2,13
the airmail mystery,1932,Adventure,6.3,21
the alamo,2004,Drama,6.55,22860
the alamo,2004,War,6.55,22860
the alamo,2004,Western,6.55,22860
the alarmist,1997,Comedy,5.2,1056
the alley tramp,1968,Drama,4.5,316
the alluring goal,1930,Musical,6.1,15
the almond and the seahorse,2022,Drama,5.4,561
the alpha test,2020,"Horror,Sci-Fi,Thriller",3.6,784
the alto knights,2025,"Biography,Crime,Drama",5.8,3176
the amaranth,2018,"Drama,Mystery,Thriller",5.5,609
the amazing catfish,2013,"Comedy,Drama",7.0,2167
the amazing floydini,2004,"Comedy,Drama",6.1,29
the amazing mr. beecham,1949,"Comedy,Romance",6.1,127
the amazing screw-on head,2006,Action,9.0,3
the amazing screw-on head,2006,Adventure,9.0,3
the amazing screw-on head,2006,Animation,9.0,3
the amazing screw-on head,2006,Comedy,9.0,3
the amazing screw-on head,2006,Sci-Fi,9.0,3
the amazing spider-man 2,2014,Action,6.0,11
the amazing spider-man 2,2014,Sci-Fi,6.0,11
the amazing spider-man 2,2014,IMAX,6.0,11
the amazing world of psychic phenomena,1976,"Documentary,Mystery",6.4,71
the amazon women,1997,Drama,7.9,18
the ambassadress aziza,1961,"Drama,Romance",6.7,295
the amber light,2019,Documentary,6.9,124
the american consul,1917,Drama,5.8,13
the american game,1979,Documentary,7.2,12
the american jungle,2016,"Documentary,History,Music",9.2,7
the american sector,2020,Documentary,7.0,126
the american side,2016,"Drama,Mystery,Thriller",4.8,2292
the americans in the bulge,2010,War,7.7,10
the amish and the reformation,2017,Documentary,6.2,81
the amity affliction: seems like forever,2015,Documentary,8.3,7
the amityville moon,2021,"Horror,Thriller",2.6,416
the amlash enchanted forest,1974,"Animation,Comedy,Drama",8.4,12
the amorous adventures of a young postman,1970,"Comedy,Horror",3.3,58
the andalusian man,2021,Music,9.3,10
the anderson platoon,1967,"Documentary,History,War",6.8,403
the anderson tapes,1971,"Action,Crime,Thriller",6.4,9468
the angry birds movie,2016,Animation,5.0,1
the angry birds movie,2016,Comedy,5.0,1
the angry eye,2001,Documentary,7.5,50
the angry world of brian webster,2018,Comedy,7.9,16
the animated world of halas and batchelor,2020,Documentary,7.2,8
the anna nicole smith story,2007,"Biography,Drama",4.1,651
the anniversary,1968,"Comedy,Drama,Thriller",6.9,2924
the answer,2018,Action,6.5,13
the answer to all questions,2024,"Comedy,Drama,Mystery",6.8,14
the antarctica challenge,2009,Documentary,6.2,146
the antidote,1994,\N,5.2,12
the ants,2006,Documentary,8.6,35
the apocalypse box,2024,"Horror,Mystery,Thriller",3.3,239
the apostate,2015,Comedy,5.7,746
the appaloosa,1966,"Action,Drama,Romance",6.2,3732
the apple,1969,Drama,7.2,44
the apple,1980,"Music,Musical,Sci-Fi",4.3,2846
the arab,1915,"Adventure,Drama",5.3,54
the arab americans,2015,"Documentary,Drama,History",9.6,11
the arbitration,2016,Drama,5.6,138
the architecture of mud,1999,Documentary,7.4,11
the aristocrats,2005,"Comedy,Documentary",6.4,17254
the arkansas swing,1948,"Comedy,Music,Romance",6.6,16
the armchair,1939,Comedy,7.6,51
the armed policewoman,1995,"Action,Comedy",4.9,21
the arrested development documentary project,2013,"Comedy,Documentary",6.6,409
the arrival,1991,"Horror,Sci-Fi",4.6,423
the arriviste,2012,Crime,7.4,19
the art of being straight,2008,"Comedy,Drama,Romance",4.9,718
the art of falling,2022,Drama,7.8,81
the art of living,1965,Drama,6.8,56
the artist,2011,Comedy,10.0,11
the artist,2011,Drama,10.0,11
the artist,2011,Romance,10.0,11
the artist & the pervert,2018,Documentary,7.5,76
the ashram,2018,"Drama,Fantasy,Mystery",5.1,946
the assassin's code,2018,"Crime,Thriller",5.0,1371
the assault,2017,"Action,Thriller",3.6,321
the assessment,2024,"Drama,Sci-Fi",7.3,821
the assignment,1987,Comedy,5.4,28
the assignment,1996,Drama,7.6,6
the assignment,2016,"Action,Crime,Thriller",4.7,9613
the assisi underground,1985,"Drama,History,War",6.0,467
the astral woods,2023,Horror,4.3,171
the atm guy,2022,Drama,9.0,10
the atomic man,1955,Sci-Fi,5.6,482
the atonement of janis drake,2013,Thriller,6.2,31
the attorney,2013,"Crime,Drama,History",7.7,8091
the aura,2005,"Crime,Drama,Thriller",7.1,15099
"the author, the star, and the keeper",2020,"Drama,Family",4.7,135
the autistic me: one year on,2010,Documentary,6.9,24
the automat,2021,"Documentary,History",7.8,1737
the avenger,1962,"Adventure,Drama",5.3,507
the awakening,2013,Thriller,4.2,6
the awakening,2019,"Romance,Thriller",6.3,37
the awakening of salley,1984,Adult,5.4,17
the axe of wandsbek,1951,"Drama,War",7.0,202
the baby maker,1970,Drama,6.1,368
the babysitter,1995,"Drama,Thriller",4.3,6258
the bachelor husband,1966,"Comedy,Drama,Romance",5.6,50
the back row,1973,Adult,8.0,30
the bad friend,2007,"Comedy,Drama",5.9,347
the bad guys,1970,"Action,Crime,Thriller",7.3,41
the bad news bears in breaking training,1977,"Comedy,Family,Sport",5.6,3830
the bad tempered man,1956,"Crime,Drama",6.4,32
the bad visitor,2023,Thriller,4.1,13
the badge,2002,"Crime,Drama,Mystery",6.1,3878
the badge of marshal brennan,1957,"Romance,Western",5.8,178
the baggy trousers case,1983,Comedy,7.1,2816
the bailey case,2011,Horror,6.9,22
the ballad of buster scruggs,2018,"Comedy,Drama,Musical",7.2,175566
the ballad of little jo,1993,"Drama,Romance,Western",6.7,1862
the ballad of oppenheimer park,2016,"Adventure,Comedy,Documentary",6.7,28
the ballad of ponyboy,2004,Drama,7.9,20
the ballad of shovels and rope,2014,"Documentary,Music",9.0,31
the ballad of the weeping spring,2012,Drama,6.9,111
the ballroom of romance,1982,"Drama,Romance",7.8,91
the baltimorons,2025,Comedy,8.9,18
the bamboo prison,1954,"Drama,War",6.0,284
the bandit,1975,"Action,Thriller",4.8,11
the bandit of tacca del lupo,1952,"Action,Drama",6.8,236
the bangle,1939,"Drama,Romance",7.9,11
the bar,2003,"Comedy,Drama",6.8,24
the bar,2009,Drama,7.7,21
the bar rose,1966,"Drama,Romance",5.2,23
the barbed-wire fence,1961,"Comedy,Drama",7.2,127
the barber of seville,1938,"Musical,Romance",5.5,33
the barefoot emperor,2019,"Comedy,Drama",5.6,384
the bargain,2021,Crime,4.7,14
the bargain,2023,Drama,5.4,38
the barghest,2001,Horror,2.6,11
the barkeeper's daughter,1958,"Drama,Romance",5.4,26
the barkley marathons: the race that eats its young,2015,Documentary,8.0,1
the barrier,1979,"Drama,Sci-Fi",7.5,257
the basement,2009,Documentary,4.9,56
the basement,2015,Horror,5.4,91
the basement,2018,Horror,4.0,4211
the basket,1999,Drama,6.4,686
the bastard king,2020,Drama,6.2,36
the bat people,1974,"Horror,Romance",2.8,2725
the bathhouse of malatily,1973,Drama,4.7,1828
the battery,2012,"Adventure,Drama,Horror",6.3,10850
the battle at lake changjin,2021,"Action,Drama,History",5.5,4505
"the battle for britney: fans, cash and a conservatorship",2021,Documentary,5.4,96
the battle for first chair opening day dreams pinpin twenty,2022,Sci-Fi,8.7,9
the battle of algiers,1966,"Drama,War",8.1,70474
the battle of gettysburg,1913,"Drama,War",6.6,42
the battle of love's return,1971,Comedy,4.0,195
the battle with satan,2015,Documentary,5.3,55
the battle wizard,1977,"Action,Fantasy",6.1,622
the battling angel,2003,Crime,5.4,43
the bay boy,1984,Drama,6.3,774
the bay of death,1991,"Action,Crime,Mystery",4.5,47
the beachnickers 2,2024,Comedy,5.7,456
the beads,2024,"Drama,Fantasy",6.3,11
"the beans of egypt, maine",1994,Drama,5.4,415
the beard,1966,\N,5.2,19
the beast,1975,"Drama,Fantasy,Horror",5.7,5660
the beast of bodmin moor,2022,"Fantasy,Horror,Mystery",3.0,58
the beast with a million eyes,1955,"Horror,Sci-Fi",3.7,1854
